time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-02T01:05:51.643Z,42.0975,48.0137,10,5.1,mb,,60,3.147,1.1,us,us6000d4we,2022-08-09T02:15:07.008Z,"5 km SW of Gedzhukh, Russia",earthquake,3.4,1.8,0.045,161,reviewed,us,us
2020-12-29T11:19:54.762Z,45.4244,16.2573,10,6.4,mww,,13,0.941,0.75,us,us6000d3zh,2022-07-23T13:38:28.016Z,"2 km WSW of Petrinja, Croatia",earthquake,4.4,1.8,0.033,89,reviewed,us,us
2020-12-27T06:37:32.897Z,38.4563,39.2302,9,5.5,mww,,26,0.945,0.55,us,us6000d3dd,2022-03-10T05:51:20.919Z,"7 km WNW of Sivrice, Turkey",earthquake,3.9,1.8,0.043,51,reviewed,us,us
2020-12-05T12:44:40.454Z,36.0719,31.8808,84.52,5.3,mww,,29,1.621,0.9,us,us7000cnf1,2021-02-12T22:39:25.040Z,"45 km WSW of Gazipa?a, Turkey",earthquake,5.3,4.2,0.045,48,reviewed,us,us
2020-12-03T05:45:19.821Z,37.9458,41.697,10,5,mww,,39,0.659,0.65,us,us7000cmfa,2021-02-12T22:38:33.040Z,"2 km NNE of Kurtalan, Turkey",earthquake,6.3,1.8,0.098,10,reviewed,us,us
2020-11-11T03:54:14.890Z,41.6751,20.7949,10,5,mww,,17,1.368,0.76,us,us7000cd8k,2021-11-07T02:53:00.468Z,"11 km SSW of Vrutok, North Macedonia",earthquake,4.9,1.8,0.045,47,reviewed,us,us
2020-10-30T15:14:55.887Z,37.8319,26.8222,10,5.3,mww,,32,1.518,1.28,us,us7000c7zh,2021-01-18T23:01:48.040Z,"8 km NW of Kokkári, Greece",earthquake,5.2,1.9,0.098,10,reviewed,us,us
2020-10-30T11:51:27.348Z,37.8973,26.7838,21,7,mww,,18,1.518,0.59,us,us7000c7y0,2022-10-31T19:13:51.035Z,"13 km NNE of Néon Karlovásion, Greece",earthquake,1.4,1.8,0.036,75,reviewed,us,us
2020-10-26T21:34:51.220Z,32.1448,56.0268,10,5,mb,,57,5.667,1.05,us,us6000cdjs,2022-08-09T01:12:17.934Z,"84 km NE of B?fq, Iran",earthquake,7.5,1.8,0.045,156,reviewed,us,us
2020-10-24T11:34:17.923Z,35.7462,48.9355,10,5,mww,,34,2.699,0.72,us,us6000cckl,2021-01-09T20:05:23.040Z,"51 km SSW of Abhar, Iran",earthquake,4,1.8,0.098,10,reviewed,us,us
2020-10-21T23:00:54.450Z,37.3185,20.5134,9.85,5.2,mww,,25,1.135,0.6,us,us6000cb28,2021-01-09T20:05:17.040Z,"52 km SSW of Lithakiá, Greece",earthquake,6.2,3.5,0.053,34,reviewed,us,us
2020-10-12T04:11:27.566Z,35.6445,26.2467,10,5.2,mww,,30,0.751,1.06,us,us6000c7nd,2020-12-19T17:22:46.040Z,"49 km N of Palekastro, Greece",earthquake,3.3,1.7,0.05,38,reviewed,us,us
2020-10-12T00:30:39.934Z,35.5856,26.2443,10,5.1,mww,,44,0.748,0.83,us,us6000c7m8,2020-12-19T17:22:46.040Z,"43 km N of Palekastro, Greece",earthquake,4.8,1.8,0.05,38,reviewed,us,us
2020-10-01T11:05:38.322Z,36.7385,26.7488,154.43,5,mb,,36,1.223,0.84,us,us6000c3tv,2020-12-12T22:28:29.040Z,"Dodecanese Islands, Greece",earthquake,6.2,5.2,0.039,209,reviewed,us,us
2020-09-26T22:50:25.082Z,39.9847,24.3349,10.38,5.4,mww,,16,1.585,0.58,us,us6000c1rq,2020-12-05T21:03:00.040Z,"31 km SSE of Karyes, Greece",earthquake,5.8,3.8,0.046,45,reviewed,us,us
2020-09-26T05:46:55.523Z,38.1981,56.051,10,5.2,mww,,54,6.282,0.85,us,us6000c1ix,2020-12-05T21:02:59.040Z,"88 km SSW of Serdar, Turkmenistan",earthquake,7.8,1.9,0.069,20,reviewed,us,us
2020-09-20T19:08:07.568Z,38.0178,34.0419,10,5.1,mww,,51,1.644,1.08,us,us7000bqjg,2020-11-28T21:31:58.040Z,"22 km NE of Emirgazi, Turkey",earthquake,4.9,1.9,0.065,23,reviewed,us,us
2020-09-18T16:28:17.575Z,35.0368,25.3034,44,5.9,mww,,35,0.421,0.78,us,us7000bpvt,2020-11-28T21:31:51.040Z,"12 km SSE of Arkalochóri, Greece",earthquake,5.9,1.9,0.05,39,reviewed,us,us
2020-09-06T21:34:26.684Z,36.9796,55.1103,10,5.3,mww,,59,6.355,0.77,us,us7000bj2i,2022-03-10T05:38:46.410Z,"13 km SSW of ?z?dshahr, Iran",earthquake,7.7,1.8,0.089,12,reviewed,us,us
2020-08-17T07:27:02.373Z,36.8978,23.77,95.34,5,mww,,37,1.502,0.61,us,us6000bfuq,2020-10-24T20:08:58.040Z,"56 km SSE of Ýdra, Greece",earthquake,5.4,1.5,0.056,31,reviewed,us,us
2020-08-09T09:16:19.840Z,34.2257,45.5918,10,5,mb,,42,0.895,0.66,us,us6000bbdp,2020-10-21T22:04:01.040Z,"36 km SW of Sarpol-e Z?ah?b, Iran",earthquake,4.2,1.9,0.051,121,reviewed,us,us
2020-08-04T09:37:37.015Z,38.1878,38.698,10,5.6,mww,,30,0.947,0.91,us,us6000b930,2022-03-10T05:30:54.343Z,"18 km NNE of Sincik, Turkey",earthquake,3.1,1.7,0.053,34,reviewed,us,us
2020-06-28T17:43:28.644Z,36.7481,28.2482,63,5.4,mww,,61,0.543,0.82,us,us7000adtk,2020-09-05T17:35:30.040Z,"5 km SSE of ?çmeler, Turkey",earthquake,4.9,1.9,0.058,29,reviewed,us,us
2020-06-26T07:21:12.533Z,38.7898,27.7934,10,5.2,mww,,42,0.668,0.73,us,us7000abxv,2020-09-05T17:35:22.040Z,"13 km NW of Gölmarmara, Turkey",earthquake,2.7,1.9,0.06,27,reviewed,us,us
2020-06-25T10:03:30.648Z,38.5329,43.9407,10,5.4,mww,,28,0.727,1.26,us,us7000aavx,2022-03-10T05:26:05.460Z,"14 km SSW of Özalp, Turkey",earthquake,5.1,1.8,0.071,19,reviewed,us,us
2020-06-19T07:43:21.049Z,34.2871,25.5222,10,5.1,mww,,45,1.126,0.62,us,us6000aepr,2020-08-30T00:00:49.040Z,"81 km S of Néa Anatolí, Greece",earthquake,7.1,1.9,0.08,15,reviewed,us,us
2020-06-15T06:51:31.776Z,39.4226,40.7479,10,5.5,mww,,37,0.625,0.57,us,us6000ac28,2022-03-10T05:23:39.598Z,"18 km E of Yedisu, Turkey",earthquake,4.4,1.8,0.053,34,reviewed,us,us
2020-06-14T14:24:29.501Z,39.4229,40.7073,10,5.9,mww,,24,0.615,0.62,us,us6000abnv,2022-03-10T05:22:54.331Z,"14 km E of Yedisu, Turkey",earthquake,4.7,1.8,0.039,64,reviewed,us,us
2020-06-05T18:06:21.607Z,38.2379,38.7587,10,5.1,mww,,29,0.915,0.78,us,us6000a6qw,2022-03-10T05:20:42.962Z,"25 km WSW of Do?anyol, Turkey",earthquake,4.3,1.8,0.066,22,reviewed,us,us
2020-06-03T09:03:29.381Z,34.3323,25.8927,10,5.4,mww,,63,1.26,0.62,us,us6000a52k,2020-08-18T17:58:45.040Z,"76 km S of Ierápetra, Greece",earthquake,7.2,1.8,0.098,10,reviewed,us,us
2020-06-03T08:16:53.519Z,33.4162,46.1104,10,5,mb,,49,1.727,1.11,us,us6000a50y,2020-08-18T17:58:45.040Z,"32 km N of Mehr?n, Iran",earthquake,6.8,1.8,0.039,215,reviewed,us,us
2020-05-27T01:09:52.824Z,34.2263,25.6224,10,5.1,mww,,27,1.218,0.63,us,us60009zq8,2020-08-15T20:19:35.040Z,"86 km S of Néa Anatolí, Greece",earthquake,3,1.7,0.05,38,reviewed,us,us
2020-05-23T22:50:12.589Z,34.2955,25.5138,14.41,5.3,mww,,17,1.115,0.71,us,us70009p8k,2020-08-08T18:17:54.040Z,"80 km S of Néa Anatolí, Greece",earthquake,6.2,3.3,0.068,21,reviewed,us,us
2020-05-22T03:40:30.610Z,34.4832,25.8869,10,5.1,mww,,61,1.147,0.97,us,us70009n06,2020-08-08T18:17:48.040Z,"60 km SSE of Ierápetra, Greece",earthquake,6,1.8,0.056,31,reviewed,us,us
2020-05-20T23:43:16.920Z,35.1594,20.2775,13.45,5.7,mww,,22,2.416,0.52,us,us70009m4x,2020-08-08T18:17:45.040Z,"224 km SW of Methóni, Greece",earthquake,6.7,3.4,0.048,42,reviewed,us,us
2020-05-18T23:22:35.162Z,34.1855,25.5173,10,5.7,mww,,17,1.215,0.6,us,us70009k7k,2020-08-02T00:28:34.040Z,"92 km S of Néa Anatolí, Greece",earthquake,5.5,1.7,0.073,18,reviewed,us,us
2020-05-18T11:48:07.371Z,34.1328,25.5231,10,5,mww,,28,1.265,0.71,us,us70009jm3,2020-08-02T00:28:51.040Z,"98 km S of Néa Anatolí, Greece",earthquake,7.1,1.8,0.075,17,reviewed,us,us
2020-05-18T04:18:17.970Z,34.1648,25.6205,10,5.2,mww,,45,1.271,0.86,us,us70009jdm,2020-08-02T00:29:03.040Z,"93 km S of Néa Anatolí, Greece",earthquake,6.9,1.8,0.05,39,reviewed,us,us
2020-05-02T16:44:26.565Z,34.118,25.6064,10,5.3,mww,,47,1.307,1,us,us700098uz,2020-07-18T21:57:13.040Z,"98 km S of Néa Anatolí, Greece",earthquake,6.6,1.8,0.051,37,reviewed,us,us
2020-05-02T13:33:49.621Z,34.1503,25.4585,10,5.3,mww,,61,1.227,0.95,us,us700098rs,2020-07-18T21:57:12.040Z,"97 km S of Néa Anatolí, Greece",earthquake,3.4,1.8,0.078,16,reviewed,us,us
2020-05-02T12:51:05.561Z,34.1818,25.7101,10,6.5,mww,,19,1.293,1.01,us,us700098qd,2022-03-10T05:14:18.344Z,"91 km S of Néa Anatolí, Greece",earthquake,6.7,1.8,0.048,42,reviewed,us,us
2020-03-22T05:24:03.700Z,45.9072,15.9697,10,5.3,mww,,12,0.794,0.59,us,us70008dx7,2023-02-17T14:06:55.780Z,"5 km E of Gornja Bistra, Croatia",earthquake,3.7,1.8,0.035,79,reviewed,us,us
2020-03-21T00:49:51.370Z,39.3567,20.6383,10,5.7,mww,,14,0.742,0.71,us,us70008db1,2022-03-10T05:09:29.482Z,"14 km NNE of Kanaláki, Greece",earthquake,4.7,1.7,0.037,70,reviewed,us,us
2020-03-19T17:53:33.384Z,38.3915,39.0729,10,5.2,mww,,52,0.907,1.22,us,us70008cbe,2020-06-06T20:53:54.040Z,"9 km NNE of Do?anyol, Turkey",earthquake,3.3,1.5,0.061,26,reviewed,us,us
2020-02-25T23:03:37.816Z,38.3489,38.7972,10,5,mww,,59,0.826,0.82,us,us600084bs,2020-05-09T21:40:46.040Z,"21 km WNW of Do?anyol, Turkey",earthquake,4.3,1.8,0.093,11,reviewed,us,us
2020-02-23T16:00:31.626Z,38.4958,44.3732,10,6,mww,,18,1.049,0.92,us,us70007v9g,2022-03-10T05:06:48.661Z,"37 km ESE of Özalp, Turkey",earthquake,3.5,1.8,0.05,38,reviewed,us,us
2020-02-23T05:53:01.055Z,38.4465,44.4168,10,5.8,mww,,22,1.075,0.78,us,us70007v29,2022-03-10T05:06:34.354Z,"41 km NW of Salm?s, Iran",earthquake,4.7,1.8,0.055,32,reviewed,us,us
2020-01-30T11:21:36.743Z,35.1817,27.7814,10,5.7,mww,,36,0.624,1.16,us,us60007jzj,2020-04-18T22:09:56.040Z,"63 km SE of Karpathos, Greece",earthquake,5.2,1.8,0.052,36,reviewed,us,us
2020-01-30T01:28:05.202Z,35.1565,27.8845,10,5.5,mww,,33,0.708,0.9,us,us60007jpa,2020-04-18T22:09:55.040Z,"72 km ESE of Karpathos, Greece",earthquake,5.3,1.8,0.055,32,reviewed,us,us
2020-01-28T20:15:08.171Z,41.4656,19.5362,10,5.1,mb,,19,0.985,1.13,us,us60007ifh,2020-04-11T18:21:03.040Z,"12 km NW of Vorë, Albania",earthquake,4.6,1.8,0.035,270,reviewed,us,us
2020-01-28T15:38:34.436Z,35.2183,27.8918,10,5.5,mww,,37,0.681,0.65,us,us60007i7j,2022-08-08T18:09:33.534Z,"69 km ESE of Karpathos, Greece",earthquake,5.2,1.7,0.052,35,reviewed,us,us
2020-01-28T11:26:15.000Z,39.1061,27.875,10,5,mww,,20,0.533,0.8,us,us60007i49,2020-04-11T18:21:01.040Z,Western Turkey,earthquake,4.5,1.8,0.065,23,reviewed,us,us
2020-01-25T16:30:11.109Z,38.3615,39.1096,10,5.1,mww,,59,0.948,0.82,us,us60007fs4,2020-04-11T18:20:49.040Z,"8 km NE of Do?anyol, Turkey",earthquake,3.2,1.6,0.068,21,reviewed,us,us
2020-01-24T17:55:14.147Z,38.4312,39.0609,10,6.7,mww,,49,0.87,0.69,us,us60007ewc,2022-03-10T05:02:23.447Z,"13 km N of Do?anyol, Turkey",earthquake,5,1.8,0.043,51,reviewed,us,us
2020-01-22T19:22:16.298Z,39.0724,27.8389,5.6,5.6,mww,,18,0.567,0.66,us,us60007d2r,2022-03-10T05:01:41.040Z,"15 km ESE of K?rka?aç, Turkey",earthquake,4.1,3.1,0.057,30,reviewed,us,us
2020-01-19T02:52:09.244Z,38.2582,20.7505,10,5.1,mww,,47,1.424,1,us,us60007aen,2020-04-08T19:39:38.040Z,"9 km E of Sámi, Greece",earthquake,4.9,1.8,0.048,41,reviewed,us,us
2020-01-02T04:29:06.582Z,34.1326,60.2681,10,5.5,mww,,45,1.655,0.91,us,us70006tev,2022-03-04T17:36:59.119Z,"81 km SW of T?yb?d, Iran",earthquake,6.6,1.7,0.089,12,reviewed,us,us
2019-12-10T21:58:28.855Z,35.4972,26.4467,57.87,5.4,mww,,22,0.584,0.82,us,us60006pxs,2020-03-04T21:26:51.040Z,"37 km NNE of Palekastro, Greece",earthquake,5.9,4.4,0.068,21,reviewed,us,us
2019-11-29T17:20:13.576Z,31.9436,49.8143,10,5,mb,,60,2.23,0.79,us,us70006ehm,2020-02-19T18:58:20.040Z,"48 km E of Masjed Soleym?n, Iran",earthquake,1.7,1.8,0.04,205,reviewed,us,us
2019-11-28T10:52:41.876Z,41.5368,19.422,10,5,mb,,37,0.9,0.81,us,us70006e5g,2020-02-19T18:58:17.040Z,"22 km WSW of Mamurras, Albania",earthquake,5.2,1.8,0.04,199,reviewed,us,us
2019-11-27T14:45:23.989Z,41.5498,19.4787,10,5.3,mww,,39,0.894,0.92,us,us70006dsc,2020-02-19T18:58:12.040Z,"18 km W of Mamurras, Albania",earthquake,4.5,1.8,0.058,29,reviewed,us,us
2019-11-27T07:23:42.383Z,35.7174,23.2284,69,6,mww,,18,1.421,1.02,us,us70006dlt,2020-02-19T18:58:10.040Z,"45 km WNW of Kíssamos, Greece",earthquake,6.5,1.9,0.051,37,reviewed,us,us
2019-11-26T09:19:25.856Z,43.2235,17.9118,10,5.3,mww,,24,1.27,0.86,us,us70006d4h,2020-12-29T14:18:53.242Z,"4 km SSE of Blagaj, Bosnia and Herzegovina",earthquake,5.5,1.8,0.058,29,reviewed,us,us
2019-11-26T06:08:21.820Z,41.5708,19.4242,10,5.5,mww,,19,0.866,1.34,us,us70006d2z,2020-07-10T17:54:46.671Z,"22 km W of Mamurras, Albania",earthquake,5.7,1.8,0.038,65,reviewed,us,us
2019-11-26T03:02:59.558Z,41.422,19.6383,10,5.3,mb,,48,1.045,0.87,us,us70006d0w,2020-02-19T18:58:04.040Z,"3 km NNW of Vorë, Albania",earthquake,5.3,1.9,0.136,18,reviewed,us,us
2019-11-26T02:59:23.982Z,41.4216,19.5323,10,5.1,mb,,29,1.027,0.85,us,us70006d1f,2020-02-19T18:58:04.040Z,"8 km NNW of Shijak, Albania",earthquake,4.7,1.9,0.147,15,reviewed,us,us
2019-11-26T02:54:12.872Z,41.5138,19.5256,22,6.4,mww,,17,0.936,0.61,us,us70006d0m,2021-01-16T12:28:56.303Z,"15 km WSW of Mamurras, Albania",earthquake,4.3,1.8,0.037,72,reviewed,us,us
2019-11-07T22:47:07.041Z,37.8026,47.5814,20,5.9,mww,,20,2.752,0.67,us,us600068w0,2020-10-24T11:56:21.590Z,"59 km NE of Hashtr?d, Iran",earthquake,6.5,1.7,0.059,28,reviewed,us,us
2019-10-05T14:51:37.881Z,35.9894,27.978,76.05,5,mb,,131,0.252,0.93,us,us70005r33,2019-12-27T15:50:37.040Z,"12 km SSW of Lárdos, Greece",earthquake,6.7,5,0.075,56,reviewed,us,us
2019-10-03T04:44:56.550Z,36.2765,28.5721,17.77,5.1,mww,,41,0.369,1,us,us70005q4l,2019-12-27T15:50:04.040Z,"34 km ESE of Faliraki, Greece",earthquake,4,3.6,0.071,19,reviewed,us,us
2019-09-26T10:59:25.648Z,40.9035,28.1502,8,5.7,mww,,19,1.595,0.9,us,us70005lkl,2023-02-16T23:32:27.836Z,"17 km ESE of Marmara Ere?lisi, Turkey",earthquake,5.2,1.8,0.033,88,reviewed,us,us
2019-09-21T14:15:52.981Z,41.4685,19.5438,13.73,5.1,mwr,,40,0.983,1.06,us,us60005lrg,2019-12-10T17:27:01.040Z,"12 km NW of Vorë, Albania",earthquake,5.1,2.6,0.057,30,reviewed,us,us
2019-09-21T14:04:25.803Z,41.3375,19.5303,20,5.6,mww,,34,1.109,1.13,us,us60005lrf,2021-01-16T12:21:33.387Z,"3 km WSW of Shijak, Albania",earthquake,2.1,1.8,0.042,55,reviewed,us,us
2019-08-11T07:02:49.770Z,34.3087,25.0038,10,5,mb,,63,0.981,0.87,us,us600053n2,2019-10-29T20:33:58.040Z,"78 km S of Pýrgos, Greece",earthquake,7.6,1.9,0.033,287,reviewed,us,us
2019-08-08T11:25:31.104Z,37.935,29.7003,11,5.9,mww,,25,0.646,0.96,us,us6000529r,2020-07-10T17:33:55.739Z,"9 km ESE of Baklan, Turkey",earthquake,4.7,1.7,0.039,64,reviewed,us,us
2019-08-04T19:51:16.008Z,30.5857,50.8453,7.72,5.4,mb,,42,6.245,0.89,us,us600050lk,2020-07-10T17:33:32.117Z,"25 km N of Dogonbadan, Iran",earthquake,7.4,1.8,0.036,267,reviewed,us,us
2019-08-03T09:51:24.191Z,35.2241,27.845,10,5.1,mww,,49,0.645,0.84,us,us6000504d,2019-10-19T21:42:07.040Z,"65 km ESE of Karpathos, Greece",earthquake,6,1.8,0.051,37,reviewed,us,us
2019-07-19T11:13:15.693Z,38.0951,23.5251,10,5.3,mww,,35,1.565,0.67,us,us70004nt3,2021-02-18T17:52:49.606Z,"1 km NNE of Magoúla, Greece",earthquake,4.5,1.8,0.05,39,reviewed,us,us
2019-07-08T07:00:32.441Z,31.7564,49.5611,19,5.6,mww,,36,2.03,0.69,us,us70004ejm,2020-07-10T17:43:51.391Z,"31 km SE of Masjed Soleym?n, Iran",earthquake,6.7,1.8,0.098,10,reviewed,us,us
2019-06-01T07:00:28.533Z,40.5713,20.7398,10,5,mww,,36,1.02,0.81,us,us70003u24,2022-08-08T13:57:39.332Z,"6 km SSW of Korçë, Albania",earthquake,5.1,1.8,0.039,63,reviewed,us,us
2019-06-01T04:26:19.636Z,40.5257,20.7025,10,5.2,mww,,33,1.038,1.22,us,us70003u1a,2020-07-10T17:41:55.855Z,"12 km SW of Mborje, Albania",earthquake,4.6,1.8,0.033,89,reviewed,us,us
2019-05-11T10:28:59.929Z,34.9557,45.7333,10,5.2,mww,,50,0.161,0.7,us,us70003jrw,2019-08-01T17:15:10.040Z,"33 km SW of ?alabja, Iraq",earthquake,8.4,1.9,0.066,22,reviewed,us,us
2019-04-04T17:31:10.169Z,38.3002,39.1625,10,5.2,mww,,31,1.614,0.99,us,us2000kacn,2019-06-18T15:50:20.040Z,"11 km E of Do?anyol, Turkey",earthquake,5.3,1.9,0.046,46,reviewed,us,us
2019-04-01T10:07:23.671Z,33.5495,45.7739,10,5.3,mww,,48,1.564,1.05,us,us2000k8fr,2019-06-08T20:51:30.040Z,"29 km SE of Mandal?, Iraq",earthquake,6.8,1.8,0.062,25,reviewed,us,us
2019-03-31T11:30:17.785Z,37.5063,29.3787,10,5.1,mww,,35,0.867,0.79,us,us2000k7yn,2019-06-08T20:51:27.040Z,"9 km NNE of Ac?payam, Turkey",earthquake,5,1.8,0.038,68,reviewed,us,us
2019-03-30T10:46:19.174Z,38.3657,22.3935,10,5.3,mww,,20,1.241,0.75,us,us2000k7ki,2021-02-10T17:50:44.927Z,"2 km SE of Galaxídhion, Greece",earthquake,5.7,1.8,0.044,50,reviewed,us,us
2019-03-20T06:34:27.835Z,37.4078,29.531,8,5.7,mww,,31,0.724,1.15,us,us1000jj23,2020-07-10T16:04:08.738Z,"16 km E of Ac?payam, Turkey",earthquake,5,1.8,0.035,77,reviewed,us,us
2019-02-20T18:23:29.480Z,39.6916,26.4007,10,5.1,mww,,37,1.222,0.75,us,us2000jkr3,2020-07-10T17:25:55.201Z,"10 km N of Ayvac?k, Turkey",earthquake,5.3,1.7,0.055,32,reviewed,us,us
2019-02-05T19:31:36.261Z,40.8961,48.6067,10,5,mww,,39,3.039,0.97,us,us2000jds8,2020-07-10T17:25:00.340Z,"23 km NE of Basqal, Azerbaijan",earthquake,6.9,1.8,0.086,13,reviewed,us,us
2019-02-05T02:26:09.760Z,39.052,20.5868,7.73,5.4,mww,,23,0.9,0.68,us,us2000jdgj,2019-04-25T15:31:39.040Z,"16 km SW of Néos Oropós, Greece",earthquake,5,3.2,0.04,60,reviewed,us,us
2019-01-24T14:30:54.040Z,36.0652,28.0928,47.7,5.1,mww,,41,0.149,0.89,us,us2000j898,2022-08-08T11:46:44.301Z,"7 km ESE of Lárdos, Greece",earthquake,6.8,4.1,0.058,29,reviewed,us,us
2019-01-10T18:24:41.280Z,34.5801,26.6262,36.37,5,mb,,43,1.059,1.2,us,us2000j2mg,2019-04-02T20:51:02.040Z,"76 km SSE of Palekastro, Greece",earthquake,6.4,6.5,0.05,129,reviewed,us,us
2019-01-06T13:41:59.060Z,34.1248,45.6794,14,5.6,mww,,40,0.99,0.65,us,us2000j0th,2022-08-08T11:16:50.865Z,"40 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,5.6,1.8,0.059,28,reviewed,us,us
2018-12-26T02:19:14.000Z,37.63,15.1,1,5,mwr,,,,1.07,us,us2000ixky,2022-05-03T19:42:42.222Z,"1 km SSW of Lavinaio-Monterosso, Italy",earthquake,5.1,3.2,0.08,15,reviewed,rom,us
2018-11-25T23:00:46.470Z,34.238,45.6438,10,5,mb,,87,0.879,0.54,us,us1000hwi6,2022-05-03T19:39:55.862Z,"31 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.8,1.8,0.037,228,reviewed,us,us
2018-11-25T17:09:36.010Z,34.4157,45.7209,10,5.2,mww,,67,0.699,0.93,us,us1000hwe7,2022-05-03T19:39:55.011Z,"13 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,7.4,1.8,0.071,19,reviewed,us,us
2018-11-25T16:37:32.830Z,34.3609,45.7443,18,6.3,mww,,22,0.754,0.86,us,us1000hwdw,2022-05-03T19:39:53.541Z,"15 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.7,1.8,0.059,28,reviewed,us,us
2018-11-19T13:05:56.210Z,37.282,20.6169,10.58,5.2,mww,,40,1.049,1.08,us,us1000htwc,2022-05-03T19:39:13.547Z,"52 km SSW of Lithakiá, Greece",earthquake,5.6,3.7,0.056,31,reviewed,us,us
2018-11-06T01:17:19.800Z,42.533,43.5963,10,5,mb,,30,1.567,0.59,us,us2000i79c,2022-08-08T09:56:41.661Z,"13 km ESE of Oni, Georgia",earthquake,5.3,1.3,0.037,237,reviewed,us,us
2018-10-30T15:12:00.610Z,37.5124,20.5076,11,5.7,mww,,36,2.083,0.75,us,us1000hj1l,2022-05-03T19:57:39.090Z,"36 km SW of Lithakiá, Greece",earthquake,5.4,1.8,0.06,27,reviewed,us,us
2018-10-30T08:32:26.240Z,37.477,20.4661,15.75,5.1,mww,,55,2.131,0.88,us,us1000hiy9,2019-01-21T14:29:39.040Z,"41 km SW of Lithakiá, Greece",earthquake,6.3,4.6,0.073,18,reviewed,us,us
2018-10-30T02:59:58.200Z,37.5857,20.4876,10,5.1,mww,,36,2.191,0.72,us,us1000hivt,2019-01-21T14:29:39.040Z,"33 km WSW of Lithakiá, Greece",earthquake,5.9,1.8,0.11,8,reviewed,us,us
2018-10-28T00:38:11.610Z,45.6575,26.3972,151,5.5,mww,,10,0.231,0.88,us,us1000hi43,2022-05-03T19:54:06.044Z,"15 km SE of Comand?u, Romania",earthquake,5.1,1.8,0.046,45,reviewed,us,us
2018-10-26T12:41:12.950Z,37.5468,20.5651,10,5.1,mww,,39,2.244,0.96,us,us1000hhj7,2022-05-03T19:36:58.380Z,"30 km SW of Lithakiá, Greece",earthquake,5.5,1.9,0.061,26,reviewed,us,us
2018-10-26T05:48:37.100Z,37.489,20.6009,10,5.1,mww,,36,2.308,0.84,us,us1000hhf8,2022-05-03T19:36:45.189Z,"32 km SW of Lithakiá, Greece",earthquake,6.1,1.8,0.089,12,reviewed,us,us
2018-10-26T01:06:04.540Z,37.4059,20.8466,10,5,mb,,36,2.446,1.31,us,us1000hhcr,2019-01-10T17:18:37.040Z,"34 km S of Lithakiá, Greece",earthquake,6.3,1.8,0.043,174,reviewed,us,us
2018-10-26T00:32:54.260Z,37.7243,20.3475,10,5,mb,,52,2.031,0.85,us,us1000hhcb,2019-01-10T17:18:37.040Z,"37 km WSW of Katastárion, Greece",earthquake,6.2,1.8,0.054,108,reviewed,us,us
2018-10-25T23:09:21.420Z,37.2426,20.6146,10,5.1,mb,,81,2.548,1.12,us,us1000hhba,2019-01-10T17:18:37.040Z,"56 km SSW of Lithakiá, Greece",earthquake,5.3,1.9,0.068,71,reviewed,us,us
2018-10-25T22:54:52.630Z,37.5203,20.5565,14,6.8,mww,,15,2.268,0.82,us,us1000hhb1,2022-05-03T19:36:42.091Z,"32 km SW of Lithakiá, Greece",earthquake,4.9,1.7,0.043,51,reviewed,us,us
2018-10-25T22:22:54.760Z,37.4501,20.5853,10,5.1,mb,,28,2.342,0.92,us,us1000hhay,2019-01-10T17:18:37.040Z,"36 km SW of Lithakiá, Greece",earthquake,5.7,1.8,0.036,251,reviewed,us,us
2018-09-27T10:21:49.480Z,36.8055,21.4351,10,5.4,mww,,49,3.176,1.12,us,us1000h36s,2022-05-03T19:31:49.751Z,"24 km W of Methóni, Greece",earthquake,5.8,1.9,0.054,33,reviewed,us,us
2018-09-12T06:21:48.440Z,36.185,31.0563,50.02,5.3,mww,,51,1.082,1.37,us,us2000hdam,2021-01-22T13:10:21.699Z,"59 km SE of Tekirova, Turkey",earthquake,6,4.8,0.053,34,reviewed,us,us
2018-09-10T23:02:56.060Z,37.2304,30.6131,108.14,5.1,mwr,,25,0.617,0.62,us,us2000hc6y,2018-11-21T18:19:08.040Z,"14 km SW of Kocaaliler, Turkey",earthquake,5.2,3.7,0.066,22,reviewed,us,us
2018-08-31T21:05:44.360Z,34.6512,46.0736,10,5.3,mwr,,40,0.548,0.71,us,us2000h691,2018-11-07T18:37:07.040Z,"28 km NE of Sarpol-e Z?ah?b, Iran",earthquake,5.2,1.8,0.086,13,reviewed,us,us
2018-08-31T07:12:25.340Z,39.3299,21.683,10.44,5.1,mww,,56,1.464,0.93,us,us2000h5w7,2022-05-03T19:28:39.872Z,"6 km WSW of Morfovoúni, Greece",earthquake,5,3.2,0.052,35,reviewed,us,us
2018-08-28T12:57:13.940Z,38.8209,48.8124,10,5,mb,,38,3.417,0.68,us,us1000gikw,2022-08-08T07:32:36.549Z,"7 km NE of Haftoni, Azerbaijan",earthquake,5,1.8,0.037,234,reviewed,us,us
